,month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,year,state_id
3591,2018-05-01,22728,"MIDLAND, VA",834495.0,-0.2052,0.5071,4.0,0.6,1.0,53.0,-0.0619,-0.2374,0.0,,,0.0,,,0.0,,,5.0,0.1111,-0.3333,281.0,0.1881,0.0594,2660.0,-0.2386,0.5539,2999748.0,-0.2158,3.9893,9.0,0.2857,-0.0526,1.25,-0.55,-2.5,1.0,2018,VA
3592,2018-05-01,26378,"JANE LEW, WV",449500.0,0.2898,0.124,3.0,0.5,0.0,71.0,0.1736,-0.5736,0.0,,,0.0,,,0.0,,,2.0,0.0,,128.0,0.0264,-0.0277,3558.0,0.3386,0.2248,883250.0,1.2561,0.809,4.0,-0.1111,0.3333,0.6667,-0.3333,,0.0,2018,WV
3593,2018-05-01,91911,"CHULA VISTA, CA",609000.0,-0.0695,-0.1328,25.0,-0.1228,0.3514,31.0,0.3191,0.1171,24.0,-0.4,0.2,8.0,3.0,3.0,8.0,1.0,-0.2,36.0,0.0909,0.3846,525.0,0.0346,0.1246,1152.0,-0.0747,-0.2047,645890.0,-0.0412,-0.1015,62.0,0.0333,0.3933,1.44,0.2821,0.0346,1.0,2018,CA
3594,2018-05-01,81128,"CHROMO, CO",850000.0,-0.0286,-0.3075,2.0,0.0,-0.4286,126.0,0.2414,-0.0836,0.0,,,0.0,,,0.0,-1.0,,1.0,0.0,0.0,249.0,-0.0259,-0.3462,3233.0,0.0,0.0017,850000.0,-0.0286,-0.2579,3.0,0.5,-0.4,0.5,0.0,0.2143,1.0,2018,CO
3595,2018-05-01,12776,"ROSCOE, NY",397000.0,-0.0491,-0.0025,16.0,0.3913,0.6842,101.0,-0.2186,-0.6152,8.0,,,0.0,,,0.0,,,1.0,-0.5,-0.8,275.0,-0.0858,-0.1543,1673.0,0.0,0.4339,502861.0,0.2288,-0.1987,18.0,0.3333,0.2414,0.0625,-0.1114,-0.4638,1.0,2018,NY
3596,2018-05-01,60555,"WARRENVILLE, IL",429900.0,0.2028,0.1466,13.0,-0.2973,0.04,16.0,-0.2471,-0.3905,20.0,0.1111,0.1111,0.0,,,0.0,-1.0,-1.0,33.0,1.0625,1.2759,231.0,0.0175,0.1161,1758.0,0.0182,-0.0169,449177.0,0.0971,-0.0898,44.0,0.3333,0.6,2.5385,1.6736,1.3785,0.0,2018,IL
3597,2018-05-01,70065,"KENNER, LA",352500.0,-0.0241,0.1582,111.0,0.099,0.2265,58.0,-0.1594,0.1542,44.0,0.2222,-0.0833,0.0,-1.0,,40.0,0.3333,0.0526,36.0,-0.122,-0.2653,176.0,-0.011,0.0224,2059.0,0.0309,0.1267,484873.0,-0.0281,0.2053,143.0,0.0035,0.0142,0.3243,-0.0816,-0.2171,0.0,2018,LA
3598,2018-05-01,12084,"GUILDERLAND, NY",604450.0,0.0473,-0.4246,2.0,0.0,-0.4286,144.0,0.0789,0.3865,0.0,,,0.0,,,0.0,,,3.0,0.0,0.5,208.0,-0.008,-0.2999,2916.0,0.0112,-0.1502,604450.0,0.0835,-0.4276,5.0,0.0,-0.0909,1.5,0.0,0.9286,1.0,2018,NY
3599,2018-05-01,8502,"BELLE MEAD, NJ",972500.0,-0.1862,0.0964,9.0,0.2857,0.0,14.0,-0.8534,0.6,12.0,1.0,-0.25,0.0,,,0.0,,-1.0,10.0,1.5,0.6667,290.0,-0.0377,-0.0389,3649.0,0.0309,0.3959,1243740.0,-0.066,0.3636,18.0,0.7143,0.3846,1.1111,0.5397,0.4444,0.0,2018,NJ
3600,2018-05-01,28768,"PISGAH FOREST, NC",624500.0,0.1624,0.2719,19.0,0.2258,0.5833,44.0,-0.3125,-0.5973,8.0,3.0,3.0,0.0,,,4.0,1.0,1.0,8.0,0.0667,-0.1111,258.0,-0.0627,0.002,2058.0,0.0216,0.0883,647038.0,0.0841,0.2393,28.0,0.2174,0.3333,0.4211,-0.0628,-0.3289,1.0,2018,NC
3601,2018-05-01,49006,"KALAMAZOO, MI",229000.0,0.0339,-0.0445,17.0,-0.2093,0.5455,63.0,0.1776,0.726,8.0,-0.5,-0.6,0.0,,,8.0,0.0,1.0,26.0,0.1304,0.4857,152.0,-0.0588,0.1044,1785.0,0.1398,0.0302,495852.0,0.4551,0.9121,46.0,0.0455,0.5333,1.5294,0.4596,-0.0615,0.0,2018,MI
3602,2018-05-01,57762,"NISLAND, SD",664000.0,1.1113,-0.251,1.0,0.0,-0.3333,16.0,-0.7557,-0.6384,0.0,,-1.0,0.0,,,0.0,,,,,,234.0,0.7484,-0.1844,2839.0,0.2076,-0.0142,664000.0,1.1113,-0.251,1.0,0.0,-0.3333,,,,1.0,2018,SD
3603,2018-05-01,18833,"NEW ALBANY, PA",89900.0,0.0,-0.3901,3.0,0.0,-0.4545,203.0,0.1837,4.1392,0.0,,-1.0,0.0,,,0.0,,,,,,62.0,0.0,-0.1093,2640.0,0.0,0.785,106933.0,0.0,-0.347,3.0,0.0,-0.4545,,,,1.0,2018,PA
3604,2018-05-01,81646,"MOLINA, CO",1162500.0,0.7885,-0.1542,2.0,-0.3333,0.0,239.0,1.3092,-0.2073,0.0,,,0.0,,,0.0,,,1.0,,,272.0,0.2039,-0.4392,5697.0,1.8571,0.3801,1162500.0,0.2568,-0.1542,3.0,0.0,0.5,0.5,,,1.0,2018,CO
3605,2018-05-01,14884,"SWAIN, NY",239900.0,0.0323,0.6004,1.0,-0.5,0.0,30.0,2.75,-0.7753,0.0,-1.0,,0.0,,,0.0,,,1.0,,,189.0,0.0718,-0.0322,1270.0,-0.0415,0.6536,239900.0,0.0323,0.6004,2.0,0.0,1.0,1.0,,,1.0,2018,NY
3606,2018-05-01,84035,"JENSEN, UT",514975.0,-0.019,4.7283,2.0,0.0,1.0,282.0,0.1257,5.7952,0.0,,,0.0,,,0.0,,,,,,380.0,0.0,,2550.0,0.0,,514975.0,-0.019,4.7283,2.0,0.0,1.0,,,,1.0,2018,UT
3607,2018-05-01,10933,"JOHNSON, NY",539000.0,0.0,-0.1017,1.0,0.0,0.0,97.0,0.4088,95.5,0.0,,,0.0,,,0.0,,,0.0,,,286.0,0.0,0.3389,1882.0,0.0,-0.3291,539000.0,0.0,-0.1017,1.0,0.0,0.0,0.0,,,1.0,2018,NY
3608,2018-05-01,1368,"ROYALSTON, MA",465000.0,0.0,0.8275,1.0,0.0,-0.7143,210.0,0.1765,0.5217,0.0,,,0.0,,,0.0,,,,,,334.0,0.0,1.6235,1394.0,0.0,-0.2951,465000.0,0.0,0.8484,1.0,0.0,-0.7778,,,,1.0,2018,MA
3609,2018-05-01,83251,"MACKAY, ID",425000.0,-0.0417,0.1644,5.0,-0.0909,0.6667,182.0,0.1974,0.1704,0.0,,-1.0,0.0,,,0.0,,,1.0,0.0,,390.0,-0.0315,0.718,1280.0,-0.0039,-0.3908,399800.0,-0.0942,-0.5023,6.0,0.0,1.0,0.2,0.0182,,1.0,2018,ID
3610,2018-05-01,78880,"ROCKSPRINGS, TX",111750.0,-0.4072,-0.3956,4.0,0.6,0.3333,27.0,-0.8519,-0.6966,0.0,,,0.0,,,0.0,,,2.0,0.0,,81.0,-0.6489,-0.4949,1207.0,-0.0811,-0.1755,154600.0,-0.2781,-0.6667,5.0,0.25,0.6667,0.5,-0.3,,1.0,2018,TX
3611,2018-05-01,57107,"SIOUX FALLS, SD",369900.0,0.0459,0.0,70.0,-0.0541,0.3084,71.0,-0.1125,0.7317,8.0,-0.6364,0.0,0.0,,,8.0,0.3333,0.3333,24.0,0.3714,,251.0,-0.0094,0.0706,1465.0,0.0064,-0.0795,416787.0,-0.0042,0.008,96.0,0.0323,0.7944,0.3429,0.1064,,0.0,2018,SD
3612,2018-05-01,16948,"ULYSSES, PA",237500.0,0.5079,1.164,3.0,-0.4545,0.5,183.0,0.2079,0.1693,0.0,,,0.0,,,0.0,,,3.0,1.0,,237.0,0.4974,2.4184,1259.0,-0.3152,-0.2276,356333.0,0.3908,2.2468,6.0,-0.0769,2.0,1.0,0.7273,,1.0,2018,PA
3613,2018-05-01,83302,"ROGERSON, ID",249900.0,0.0,,1.0,0.0,,77.0,0.5773,,0.0,,,0.0,,,0.0,,,1.0,,,128.0,0.0,,1952.0,0.0,,249900.0,0.0,,1.0,0.0,,1.0,,,0.0,2018,ID
3614,2018-05-01,16443,"WEST SPRINGFIELD, PA",174900.0,-0.0278,-0.3942,1.0,0.0,0.0,45.0,1.1951,-0.6928,4.0,,,0.0,,,0.0,,,2.0,1.0,,110.0,-0.0278,-0.0102,1596.0,0.0,-0.399,174900.0,-0.0278,-0.3942,5.0,2.3333,4.0,2.0,1.0,,1.0,2018,PA
3615,2018-05-01,46324,"HAMMOND, IN",195450.0,0.0536,0.0571,25.0,0.0,0.5625,45.0,-0.2458,0.3485,12.0,-0.4545,-0.3333,0.0,,,20.0,4.0,9.0,6.0,-0.625,-0.3684,127.0,0.0855,0.0825,1490.0,-0.0757,-0.1002,206998.0,0.0571,0.1046,32.0,-0.2099,0.2549,0.24,-0.4,-0.3538,0.0,2018,IN
3616,2018-05-01,54216,"KEWAUNEE, WI",274900.0,-0.0367,0.0998,8.0,-0.2381,1.6667,95.0,0.1489,0.1053,4.0,0.0,1.0,0.0,,,0.0,-1.0,,8.0,0.7778,0.7778,156.0,0.0624,0.4139,2561.0,0.1471,0.0933,626357.0,0.4227,1.1985,16.0,0.0667,1.4615,1.0,0.5714,-0.5,1.0,2018,WI
3617,2018-05-01,16641,"GALLITZIN, PA",68000.0,-0.0685,-0.6513,3.0,-0.25,2.0,156.0,0.6774,12.0,0.0,,,0.0,,,0.0,,,,,,71.0,0.1664,-0.2596,1768.0,0.3496,-0.1363,100267.0,0.0396,-0.4858,3.0,-0.25,2.0,,,,1.0,2018,PA
3618,2018-05-01,44612,"BOLIVAR, OH",296400.0,-0.0536,0.0982,6.0,-0.2,2.0,58.0,0.1373,1.9744,4.0,0.0,1.0,0.0,,,4.0,1.0,1.0,7.0,0.4,0.0769,136.0,-0.0941,0.3192,2246.0,0.03,-0.1556,348933.0,0.0689,0.3408,14.0,0.12,0.6471,1.1667,0.5,-2.0833,1.0,2018,OH
3619,2018-05-01,68029,"HERMAN, NE",680000.0,0.0462,-0.15,3.0,0.2,0.5,164.0,0.1756,0.2964,0.0,,,0.0,,,0.0,,,1.0,0.0,,234.0,0.0515,0.0541,1675.0,0.0,-0.4677,693333.0,0.0146,-0.1333,4.0,0.3333,1.0,0.3333,-0.0667,,1.0,2018,NE
3620,2018-05-01,81128,"CHROMO, CO",850000.0,-0.0286,-0.3075,2.0,0.0,-0.4286,126.0,0.2414,-0.0836,0.0,,,0.0,,,0.0,-1.0,,1.0,0.0,0.0,249.0,-0.0259,-0.3462,3233.0,0.0,0.0017,850000.0,-0.0286,-0.2579,3.0,0.5,-0.4,0.5,0.0,0.2143,1.0,2018,CO
3621,2018-04-01,81128,"CHROMO, CO",850000.0,-0.0286,-0.3075,2.0,0.0,-0.4286,126.0,0.2414,-0.0836,0.0,,,0.0,,,0.0,-1.0,,1.0,0.0,0.0,249.0,-0.0259,-0.3462,3233.0,0.0,0.0017,850000.0,-0.0286,-0.2579,3.0,0.5,-0.4,0.5,0.0,0.2143,1.0,2018,CO
3622,2018-04-01,36870,"PHENIX CITY, AL",250000.0,-0.022,0.0625,30.0,-0.1304,1.7273,47.0,0.0,0.9583,24.0,0.2,0.5,0.0,,,12.0,0.0,2.0,32.0,-0.0588,1.3704,133.0,-0.0267,-0.0275,1940.0,0.0711,0.2361,248218.0,-0.0413,0.0022,62.0,-0.0882,1.5833,1.0667,0.0812,-0.1606,0.0,2018,AL
3623,2018-04-01,83645,"MIDVALE, ID",550000.0,-0.3341,-0.2903,5.0,2.3333,4.0,15.0,-0.8684,-0.9148,0.0,,-1.0,0.0,,,0.0,,,,,,336.0,0.068,0.6762,1744.0,-0.3456,-0.5487,730950.0,-0.0669,-0.0568,5.0,2.3333,4.0,,,,1.0,2018,ID
3624,2018-04-01,20689,"SUNDERLAND, MD",689950.0,0.0014,0.3855,1.0,,-0.8571,25.0,-0.6094,-0.3631,4.0,,1.0,0.0,,,0.0,,,1.0,-0.3333,-0.5,200.0,0.0566,0.036,3446.0,-0.051,0.317,689950.0,0.0014,0.3523,1.0,-0.3333,-0.8,2.0,,1.4286,1.0,2018,MD
3625,2018-04-01,77304,"CONROE, TX",369950.0,-0.0166,-0.0104,179.0,0.1438,-0.1005,40.0,-0.1551,-0.1856,88.0,0.6923,0.0476,4.0,-0.5,0.0,64.0,0.2308,-0.2,96.0,0.0726,-0.0448,175.0,0.0216,0.0232,2288.0,-0.0647,-0.0364,487476.0,-0.038,0.0088,276.0,0.122,-0.0738,0.5363,-0.0356,0.0313,0.0,2018,TX
3626,2018-04-01,29075,"LITTLE MOUNTAIN, SC",684950.0,1.1075,1.8779,2.0,1.0,1.0,19.0,2.8,-0.3559,0.0,-1.0,,0.0,,,4.0,,,2.0,0.0,,245.0,0.5011,0.4983,2535.0,0.2723,0.7407,684950.0,1.1075,1.8779,4.0,0.3333,3.0,1.0,-1.0,,1.0,2018,SC
3627,2018-04-01,64498,"WESTBORO, MO",295000.0,0.0,,1.0,0.0,,92.0,0.4409,,0.0,,,0.0,,,0.0,,,0.0,,,139.0,0.0,,2118.0,0.0,,295000.0,0.0,,1.0,0.0,,0.0,,,0.0,2018,MO
3628,2018-04-01,45807,"LIMA, OH",375000.0,0.3286,0.1552,11.0,0.0476,0.0476,19.0,-0.7662,-0.05,12.0,2.0,0.2,0.0,,,0.0,-1.0,-1.0,17.0,0.1333,-0.1282,161.0,0.0642,-0.0827,2026.0,0.0522,0.0468,320327.0,0.0691,-0.1914,27.0,0.08,-0.1,1.5455,0.1169,-0.3117,0.0,2018,OH
3629,2018-04-01,51010,"CASTANA, IA",345000.0,,-0.0414,1.0,,0.0,3.0,,-0.9692,0.0,,,0.0,,,0.0,,,1.0,0.0,,137.0,,0.8761,2518.0,,-0.489,345000.0,,-0.0414,1.0,0.0,0.0,1.0,,,1.0,2018,IA
3630,2018-04-01,12723,"CALLICOON, NY",562000.0,-0.2023,-0.1101,11.0,0.1,0.8333,87.0,-0.3203,-0.6371,4.0,1.0,,0.0,,,0.0,,,1.0,0.0,,311.0,0.108,0.2378,1888.0,-0.1018,-0.3955,677455.0,-0.0865,-0.1004,12.0,0.0909,1.0,0.0909,-0.0091,,1.0,2018,NY
3631,2018-04-01,49728,"ECKERMAN, MI",64900.0,,,1.0,,,1.0,,,2.0,,,0.0,,,0.0,,,0.0,-1.0,,117.0,,,555.0,,,64900.0,,,1.0,-0.5,,0.0,,,0.0,2018,MI
3632,2018-04-01,4606,"ADDISON, ME",474000.0,-0.1148,0.5579,6.0,0.0909,0.3333,218.0,0.1869,0.1387,0.0,,,0.0,,,0.0,,,2.0,,,361.0,0.2161,1.4963,1358.0,-0.2778,-0.1095,687833.0,-0.0033,1.5762,8.0,0.4545,0.7778,0.3333,,,1.0,2018,ME
3633,2018-04-01,58077,"WALCOTT, ND",549900.0,,1.6824,1.0,,0.0,8.0,,-0.2381,0.0,,,0.0,,,0.0,,,,,,167.0,,0.2466,3288.0,,1.1518,549900.0,,1.6824,1.0,,0.0,,,,1.0,2018,ND
3634,2018-04-01,26266,"UPPERGLADE, WV",250000.0,0.0,0.0004,1.0,0.0,0.0,170.0,0.2274,0.3655,0.0,,,0.0,,,0.0,,,,,,192.0,0.0,0.182,1300.0,0.0,-0.1536,250000.0,0.0,0.0004,1.0,0.0,0.0,,,,0.0,2018,WV
3635,2018-04-01,85605,"BOWIE, AZ",45900.0,0.0099,-0.6674,2.0,1.0,1.0,50.0,0.1765,-0.7602,0.0,,,0.0,,,0.0,,,1.0,0.0,,35.0,-0.2636,-0.7091,1372.0,0.4653,0.2094,65300.0,0.4367,-0.5268,3.0,2.0,2.0,0.5,-0.5,,1.0,2018,AZ
3636,2018-04-01,75496,"WOLFE CITY, TX",485000.0,0.0211,0.1153,18.0,0.0588,3.0,100.0,0.0363,1.649,4.0,0.0,,0.0,,,8.0,0.3333,3.0,3.0,0.0,0.2,232.0,0.1581,0.2994,2031.0,0.2584,-0.0386,627789.0,0.1163,0.2761,20.0,0.0526,2.0769,0.1667,-0.0098,-0.3889,1.0,2018,TX
3637,2018-04-01,85749,"TUCSON, AZ",775000.0,-0.0264,0.1629,51.0,-0.0973,0.3421,44.0,0.0741,0.0235,28.0,-0.125,-0.0667,0.0,,-1.0,24.0,0.0,0.5,42.0,0.75,0.1667,316.0,0.0233,0.2054,2536.0,-0.0822,-0.0466,1052633.0,0.0295,0.3461,95.0,0.1875,0.2838,0.8235,0.3988,-0.1238,0.0,2018,AZ
3638,2018-04-01,12495,"WILLOW, NY",2499000.0,0.0,1.6333,4.0,0.1429,3.0,47.0,2.0323,2.9167,0.0,-1.0,,0.0,,,0.0,,,3.0,0.0,2.0,907.0,0.0,0.8231,2756.0,0.0,0.4444,2291000.0,-0.0172,1.4141,6.0,0.0,2.0,0.75,-0.1071,-0.25,1.0,2018,NY
3639,2018-04-01,62321,"CARTHAGE, IL",101175.0,-0.1263,-0.0064,5.0,0.25,-0.2308,47.0,-0.6232,-0.6155,0.0,,,0.0,,,0.0,,-1.0,2.0,0.0,-0.2,73.0,0.535,-0.0182,1325.0,0.0,0.2488,90440.0,-0.062,-0.1805,8.0,0.3333,-0.1111,0.4,-0.1,0.0154,1.0,2018,IL
3640,2018-04-01,30236,"JONESBORO, GA",295000.0,-0.015,0.0208,129.0,0.0157,0.7671,47.0,0.1481,-0.0211,40.0,-0.2593,-0.2308,0.0,-1.0,,48.0,-0.0769,0.8462,47.0,0.4921,-0.0408,154.0,0.0033,0.0306,1994.0,-0.0372,-0.0337,394506.0,-0.0048,0.0266,175.0,0.1076,0.4644,0.3643,0.1163,-0.3069,0.0,2018,GA
3641,2018-04-01,80813,"CRIPPLE CREEK, CO",380000.0,-0.0026,-0.038,21.0,0.05,0.1053,63.0,-0.3189,0.0328,4.0,-0.5,-0.3333,0.0,,,4.0,0.0,-0.3333,3.0,1.0,0.0,316.0,0.1708,0.2534,1277.0,-0.0826,-0.2877,418421.0,-0.071,-0.3529,24.0,0.1163,0.0909,0.1429,0.0679,-0.015,0.0,2018,CO
3642,2018-04-01,61536,"HANNA CITY, IL",294900.0,0.6744,0.6163,3.0,-0.1429,1.0,42.0,0.8261,-0.683,4.0,,,0.0,,,0.0,-1.0,,4.0,3.0,1.0,181.0,0.2508,1.1661,1968.0,0.246,-0.0261,266597.0,0.335,0.4612,7.0,0.5556,1.0,1.3333,1.0476,0.0,1.0,2018,IL
3643,2018-04-01,76476,"TOLAR, TX",450000.0,0.2802,0.0511,24.0,-0.25,0.0435,65.0,-0.4557,0.4333,8.0,0.3333,0.0,0.0,,,8.0,1.0,-0.5,18.0,0.44,2.2727,218.0,0.1215,-0.0566,2181.0,0.001,0.0566,571784.0,0.1847,-0.0561,43.0,-0.0337,0.5088,0.75,0.3594,0.5109,0.0,2018,TX
3644,2018-04-01,7869,"RANDOLPH, NJ",699000.0,0.0838,0.0029,13.0,0.2381,-0.4348,11.0,-0.102,-0.3803,20.0,0.1111,-0.1667,0.0,,,0.0,,-1.0,26.0,0.2381,-0.0714,269.0,-0.0066,-0.1132,2221.0,-0.1918,-0.0658,734084.0,-0.009,0.0614,42.0,0.2923,-0.2,2.0,0.0,0.7826,0.0,2018,NJ
3645,2018-04-01,24622,"JEWELL RIDGE, VA",154500.0,-0.2236,1.8091,1.0,0.0,0.0,93.0,-0.3902,0.488,0.0,,,0.0,,,0.0,,,1.0,,-0.5,138.0,-0.229,2.0338,1119.0,0.0099,-0.0714,154500.0,-0.2236,1.8091,1.0,0.0,-0.6667,1.0,,-1.0,1.0,2018,VA
3646,2018-04-01,13074,"HANNIBAL, NY",107500.0,,-0.5464,1.0,,-0.6667,63.0,,-0.3316,0.0,,-1.0,0.0,,,0.0,,,1.0,-0.6667,-0.8667,62.0,,-0.5182,1805.0,,0.1623,116200.0,,-0.4648,1.0,-0.6667,-0.9,1.0,,-1.5,1.0,2018,NY
3647,2018-04-01,72857,"PLAINVIEW, AR",229950.0,0.0452,2.3941,6.0,0.2,-0.1429,42.0,-0.0235,-0.1741,4.0,,,0.0,,,0.0,,,1.0,0.0,-0.5,107.0,0.0,0.2713,2064.0,0.0,0.5066,206300.0,-0.0908,1.2403,7.0,0.1667,-0.2222,0.1667,-0.0333,-0.119,1.0,2018,AR
3648,2018-04-01,1089,"WEST SPRINGFIELD, MA",299999.0,-0.012,-0.0473,15.0,0.0345,-0.3333,31.0,0.6757,-0.225,16.0,-0.1111,0.0,0.0,,,4.0,0.0,-0.5,6.0,-0.0769,-0.0769,206.0,-0.0439,0.0364,1408.0,0.086,-0.1003,301052.0,-0.0146,-0.0942,20.0,-0.0476,-0.2982,0.4,-0.0483,0.1111,0.0,2018,MA
3649,2018-04-01,85138,"MARICOPA, AZ",387500.0,-0.0038,0.0238,332.0,0.049,0.1389,51.0,0.1609,-0.0982,160.0,0.0667,0.1111,28.0,0.1667,0.0,196.0,-0.02,0.0208,258.0,0.4215,0.1441,200.0,0.0103,0.0088,1955.0,-0.0139,-0.0138,400611.0,-0.0038,0.0116,592.0,0.1899,0.1462,0.7771,0.2036,0.0035,0.0,2018,AZ
3650,2018-04-01,72927,"BOONEVILLE, AR",232000.0,0.0065,0.4672,29.0,0.0545,0.6571,87.0,-0.3068,0.1757,8.0,3.0,-0.2,0.0,,,4.0,0.0,-0.5,2.0,1.0,,126.0,0.025,0.2538,1828.0,0.0507,0.4089,259247.0,0.0123,0.1319,31.0,0.0877,0.7714,0.069,0.0326,,0.0,2018,AR
3651,2018-04-01,17721,"AVIS, PA",155900.0,0.4186,-0.3159,1.0,1.0,0.0,8.0,-0.8828,-0.3182,0.0,,,0.0,,,0.0,,,1.0,0.0,,171.0,1.4265,0.2316,912.0,-0.4154,-0.4446,155900.0,0.4186,-0.3159,1.0,0.0,0.0,1.0,-1.0,,1.0,2018,PA
3652,2018-04-01,62896,"WEST FRANKFORT, IL",72000.0,-0.1529,-0.2933,28.0,0.0182,0.6471,58.0,-0.0794,-0.3465,12.0,-0.1429,1.0,0.0,,,12.0,0.2,2.0,17.0,0.0303,0.0625,48.0,-0.163,-0.3014,1449.0,-0.0242,-0.0378,98711.0,-0.2288,-0.139,45.0,0.0465,0.3846,0.6071,0.0071,-0.334,1.0,2018,IL
3653,2018-04-01,14226,"BUFFALO, NY",275000.0,0.0002,-0.0307,13.0,0.04,-0.037,16.0,-0.663,0.4762,24.0,0.5,-0.1429,0.0,,,0.0,,-1.0,44.0,0.2941,-0.033,172.0,0.0086,0.0102,1602.0,-0.0761,0.1278,329892.0,-0.0894,0.1075,55.0,0.1828,-0.0756,3.3846,0.6646,0.0142,0.0,2018,NY
3654,2018-04-01,59632,"BOULDER, MT",549950.0,0.2089,-0.2788,4.0,-0.3333,0.0,89.0,0.4958,-0.371,0.0,-1.0,,0.0,,,0.0,-1.0,,4.0,0.3333,3.0,171.0,-0.0978,-0.5379,3100.0,0.2351,0.7445,572780.0,0.1431,-0.2455,8.0,-0.1111,0.4545,1.0,0.5,0.75,1.0,2018,MT
3655,2018-04-01,10607,"WHITE PLAINS, NY",732450.0,0.0479,0.0006,11.0,0.5714,0.2222,15.0,-0.5639,-0.2368,8.0,3.0,0.0,0.0,,,0.0,-1.0,,0.0,,,379.0,-0.0204,0.0295,1900.0,0.0935,-0.0963,846550.0,0.2309,-0.0025,11.0,0.5714,0.2222,0.0,0.0,0.0,0.0,2018,NY
3656,2018-04-01,55435,"MINNEAPOLIS, MN",193500.0,-0.1195,-0.225,24.0,-0.04,1.087,36.0,-0.118,-0.0405,24.0,0.2,1.0,0.0,,,4.0,-0.6667,-0.3333,20.0,0.4286,0.4286,208.0,0.0499,-0.06,1087.0,0.0037,-0.1638,403619.0,0.4658,0.0812,45.0,0.1392,0.7647,0.8333,0.2733,-0.3841,1.0,2018,MN
3657,2018-04-01,41097,"WILLIAMSTOWN, KY",357400.0,-0.1829,-0.0274,11.0,1.2,1.2,19.0,-0.8468,-0.6752,4.0,-0.3333,1.0,0.0,,,4.0,,,5.0,-0.1667,-0.2857,200.0,-0.0312,-0.0179,2080.0,-0.0408,-0.0887,454954.0,-0.0927,0.168,18.0,0.5,0.44,0.4545,-0.7455,-0.9455,1.0,2018,KY
3658,2018-04-01,65747,"SHELL KNOB, MO",453000.0,0.0243,0.0659,28.0,0.0566,0.037,61.0,0.198,-0.5382,12.0,0.2,0.5,0.0,,,4.0,-0.3333,0.0,11.0,1.0,0.1579,220.0,0.089,-0.0235,2314.0,-0.0026,0.0446,1136209.0,1.0214,1.2647,39.0,0.2188,0.0685,0.3929,0.1853,0.041,0.0,2018,MO
3659,2018-04-01,7838,"GREAT MEADOWS, NJ",602450.0,0.607,0.3576,4.0,0.0,-0.6,22.0,-0.3433,-0.4133,4.0,1.0,-0.6,0.0,,,0.0,,,3.0,0.25,-0.375,382.0,0.9346,0.9759,3800.0,1.696,1.0011,713475.0,0.5374,0.4912,6.0,0.0,-0.5714,0.625,0.125,0.225,0.0,2018,NJ
3660,2018-04-01,31605,"VALDOSTA, GA",285000.0,-0.0015,0.0559,53.0,-0.0093,0.2045,35.0,-0.2222,-0.2708,28.0,-0.2222,-0.4167,4.0,,0.0,24.0,0.2,0.5,48.0,-0.0103,-0.2,156.0,-0.0203,0.0857,1868.0,-0.0111,-0.0789,317723.0,-0.0181,-0.0308,100.0,-0.0244,-0.0385,0.9057,-0.0009,-0.458,0.0,2018,GA
3661,2018-04-01,80634,"GREELEY, CO",468450.0,0.0086,0.0375,129.0,0.0238,0.3579,44.0,0.1,-0.0737,96.0,-0.04,0.2632,4.0,-0.3333,0.0,52.0,0.5294,1.0,133.0,0.1982,0.5287,189.0,-0.0091,0.002,2676.0,0.0083,0.0292,540634.0,-0.0104,0.031,249.0,0.0573,0.3569,1.031,0.1501,0.1152,0.0,2018,CO
3662,2018-04-01,58655,"SOUTH HEART, ND",465000.0,0.2585,0.875,2.0,-0.5,1.0,86.0,0.0955,2.8222,4.0,,,0.0,,,0.0,,,1.0,-0.6667,,220.0,-0.1206,0.6147,2118.0,0.4311,0.1612,471167.0,0.267,0.8999,4.0,-0.4667,3.0,0.5,-0.25,,1.0,2018,ND
3663,2018-04-01,68787,"WAYNE, NE",237000.0,-0.0166,0.4364,14.0,-0.2,2.5,109.0,0.1978,-0.1174,8.0,0.0,1.0,0.0,,,0.0,,,7.0,6.0,0.1667,91.0,-0.0069,0.23,2352.0,-0.0151,-0.0107,228380.0,0.0004,0.4258,22.0,0.1892,1.2,0.5,0.4429,-1.0,1.0,2018,NE
3664,2018-04-01,73077,"PERRY, OK",244900.0,-0.0288,-0.0283,22.0,-0.0222,-0.2,109.0,-0.1349,-0.0563,8.0,0.0,0.0,0.0,,,4.0,1.0,0.0,9.0,1.5714,0.2,145.0,-0.0299,-0.0848,1676.0,0.0,0.0101,233916.0,-0.0248,-0.064,31.0,0.1923,-0.1143,0.4091,0.2535,0.1364,0.0,2018,OK
